order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
25818,8465,2026-06-19,380,6,217.99,1307.94,Completed,2026-06-22
25819,8692,2025-07-26,256,3,73.58,220.74,Completed,2025-07-30
25820,6925,2025-12-03,16,6,94.94,569.64,Completed,2025-12-05
25821,6709,2023-04-20,9,3,271.32,813.96,Completed,2023-04-23
25822,6229,2024-07-24,251,4,387.48,1549.92,Completed,2024-07-24
25823,6593,2026-08-05,428,1,417.66,417.66,Completed,2026-08-09
25824,4680,2021-12-04,106,4,205.97,823.88,Completed,2021-12-06
25825,1417,2023-05-22,447,5,330.85,1654.25,Completed,2023-05-22
25826,3466,2024-06-21,419,5,130.90,654.50,Completed,2024-06-24
25827,4228,2026-07-01,115,3,19.04,57.12,Completed,2026-07-02
25828,7209,2025-04-15,103,4,259.54,1038.16,Completed,2025-04-16
25829,824,2025-08-12,265,7,201.30,1409.10,Completed,2025-08-14
25830,4207,2021-12-18,3,2,177.69,355.38,Completed,2021-12-20
25831,8249,2024-09-09,96,5,100.94,504.70,Pending,
25832,6393,2026-03-22,45,1,160.62,160.62,Completed,2026-03-24
25833,7208,2025-02-20,207,4,147.67,590.68,Completed,2025-02-21
25834,880,2025-05-17,359,7,245.08,1715.56,Completed,2025-05-19
25835,5405,2025-05-01,23,2,103.64,207.28,Completed,2025-05-04
25836,6280,2025-10-30,166,6,392.61,2355.66,Completed,2025-10-30
25837,8295,2026-03-27,176,5,31.80,159.00,Completed,2026-03-27
25838,8529,2025-11-16,26,4,160.93,643.72,Completed,2025-11-17
25839,8671,2026-04-26,439,4,22.95,91.80,Cancelled,
25840,6005,2024-01-16,178,3,401.74,1205.22,Completed,2024-01-20
25841,8245,2025-03-08,318,6,124.09,744.54,Completed,2025-03-11
25842,7087,2026-07-27,247,2,229.52,459.04,Completed,2026-07-29
25843,8929,2026-01-16,380,3,217.99,653.97,Completed,2026-01-19
25844,6535,2025-02-05,291,5,247.55,1237.75,Pending,
25845,1990,2023-07-27,9,6,271.32,1627.92,Completed,2023-07-27
25846,347,2026-03-10,118,2,49.17,98.34,Cancelled,
25847,8088,2023-03-30,236,2,352.51,705.02,Completed,2023-03-31
25848,3524,2026-04-09,38,2,127.77,255.54,Completed,2026-04-11
25849,4429,2024-12-31,6,2,85.11,170.22,Completed,2025-01-01
25850,8141,2024-12-16,155,5,271.40,1357.00,Completed,2024-12-17
25851,8351,2022-09-29,470,1,205.97,205.97,Completed,2022-10-03
25852,4092,2026-08-06,133,6,78.68,472.08,Completed,2026-08-09
25853,3363,2024-09-02,297,4,306.08,1224.32,Completed,2024-09-05
25854,5318,2023-02-20,444,6,400.42,2402.52,Completed,2023-02-24
25855,5135,2024-07-15,286,4,416.73,1666.92,Completed,2024-07-18
25856,9673,2026-02-06,72,2,199.98,399.96,Completed,2026-02-08
25857,3953,2025-12-06,243,1,341.41,341.41,Completed,2025-12-06
25858,6786,2021-07-12,494,4,380.80,1523.20,Completed,2021-07-13
25859,123,2022-05-01,377,4,80.28,321.12,Completed,2022-05-01
25860,4927,2025-09-08,109,2,335.45,670.90,Cancelled,
25861,2255,2026-04-10,204,1,270.67,270.67,Completed,2026-04-13
25862,7830,2025-05-01,296,4,312.32,1249.28,Completed,2025-05-04
25863,7380,2025-07-29,406,3,40.26,120.78,Completed,2025-08-01
25864,5299,2026-03-14,491,1,406.59,406.59,Completed,2026-03-16
25865,4143,2025-01-05,409,1,42.18,42.18,Completed,2025-01-08
25866,7846,2025-07-12,84,4,414.58,1658.32,Completed,2025-07-16
25867,5559,2026-06-06,6,2,85.11,170.22,Pending,
25868,5469,2020-11-10,494,1,380.80,380.80,Completed,2020-11-14
25869,3462,2022-01-09,152,6,218.63,1311.78,Completed,2022-01-09
25870,4395,2023-10-21,430,4,417.71,1670.84,Completed,2023-10-23
25871,3189,2024-06-17,21,2,364.85,729.70,Pending,
25872,3174,2025-08-12,234,2,280.83,561.66,Completed,2025-08-14
25873,2451,2024-01-14,397,4,297.39,1189.56,Pending,
25874,4286,2025-05-16,254,4,96.41,385.64,Completed,2025-05-17
25875,5252,2025-12-22,229,5,143.17,715.85,Completed,2025-12-23
25876,1924,2022-10-23,155,3,271.40,814.20,Completed,2022-10-25
25877,1318,2024-10-16,407,4,403.47,1613.88,Pending,
25878,1263,2025-07-17,402,6,156.70,940.20,Completed,2025-07-21
25879,3873,2026-05-21,266,3,90.16,270.48,Completed,2026-05-23
25880,3078,2024-01-24,186,6,212.35,1274.10,Completed,2024-01-24
25881,9067,2024-02-23,453,3,195.34,586.02,Completed,2024-02-27
25882,7563,2022-06-20,55,3,364.83,1094.49,Completed,2022-06-22
25883,6198,2026-05-24,411,5,361.40,1807.00,Completed,2026-05-25
25884,1779,2025-02-05,346,5,109.76,548.80,Cancelled,
25885,7268,2024-11-06,204,3,270.67,812.01,Completed,2024-11-06
25886,4287,2026-03-27,324,5,222.55,1112.75,Completed,2026-03-27
25887,5327,2026-02-05,238,3,31.85,95.55,Cancelled,
25888,8110,2026-06-30,375,2,193.68,387.36,Completed,2026-07-01
25889,3816,2026-05-15,255,1,123.25,123.25,Pending,
25890,913,2025-06-04,217,5,81.29,406.45,Completed,2025-06-04
25891,8295,2026-01-28,243,6,341.41,2048.46,Completed,2026-01-29
25892,7219,2025-04-19,78,6,162.42,974.52,Pending,
25893,882,2023-01-29,357,5,197.73,988.65,Completed,2023-02-02
25894,8451,2024-08-31,8,1,81.93,81.93,Pending,
25895,3222,2025-10-13,328,3,70.33,210.99,Completed,2025-10-13
25896,1538,2025-04-01,420,1,112.96,112.96,Completed,2025-04-02
25897,5345,2025-02-05,430,1,417.71,417.71,Completed,2025-02-07
25898,1804,2021-11-03,257,4,126.01,504.04,Pending,
25899,1040,2025-06-07,161,5,356.66,1783.30,Completed,2025-06-08
25900,4035,2025-02-23,281,6,409.32,2455.92,Completed,2025-02-24
25901,4867,2022-08-29,431,2,367.59,735.18,Completed,2022-08-30
25902,8006,2022-02-23,53,1,190.47,190.47,Cancelled,
25903,1995,2024-01-30,80,5,166.48,832.40,Pending,
25904,8496,2022-09-22,58,5,128.20,641.00,Completed,2022-09-22
25905,8083,2024-06-26,269,2,364.42,728.84,Completed,2024-06-26
25906,5908,2025-03-15,218,3,208.41,625.23,Pending,
25907,934,2021-11-30,144,6,373.58,2241.48,Completed,2021-11-30
25908,8392,2025-03-16,448,6,349.51,2097.06,Pending,
25909,3299,2024-01-01,119,2,76.96,153.92,Completed,2024-01-02
25910,1715,2024-05-11,208,6,25.37,152.22,Completed,2024-05-15
25911,4828,2025-04-02,301,2,282.48,564.96,Completed,2025-04-04
25912,9595,2026-07-18,423,6,353.96,2123.76,Completed,2026-07-18
25913,3437,2021-12-07,205,5,346.62,1733.10,Completed,2021-12-09
25914,9390,2026-02-14,468,5,291.58,1457.90,Completed,2026-02-16
25915,5623,2021-11-12,184,3,299.67,899.01,Completed,2021-11-15
25916,9079,2025-03-19,129,5,399.16,1995.80,Completed,2025-03-20
25917,6508,2026-06-19,74,3,61.16,183.48,Completed,2026-06-22
25918,3825,2024-07-23,453,4,195.34,781.36,Completed,2024-07-24
25919,1876,2024-12-10,259,1,231.68,231.68,Completed,2024-12-11
25920,7158,2025-03-17,94,1,57.74,57.74,Completed,2025-03-18
25921,4004,2024-09-01,425,4,270.20,1080.80,Completed,2024-09-03
25922,1286,2020-07-01,225,1,298.95,298.95,Completed,2020-07-04
25923,5156,2022-05-31,462,1,202.08,202.08,Completed,2022-06-01
25924,5849,2021-04-14,496,2,86.60,173.20,Pending,
25925,1018,2025-06-21,185,1,345.14,345.14,Completed,2025-06-21
25926,583,2024-06-11,379,1,365.76,365.76,Completed,2024-06-14
25927,3141,2025-08-05,137,2,14.74,29.48,Pending,
25928,9527,2025-05-19,31,2,416.17,832.34,Completed,2025-05-21
25929,5391,2021-04-15,466,5,116.29,581.45,Completed,2021-04-16
25930,5350,2025-10-25,86,4,378.30,1513.20,Cancelled,
25931,5006,2024-08-10,97,3,291.50,874.50,Completed,2024-08-13
25932,3150,2023-09-07,163,4,42.97,171.88,Completed,2023-09-10
25933,5712,2025-11-05,446,2,255.93,511.86,Completed,2025-11-09
25934,2405,2026-08-05,455,2,83.92,167.84,Completed,2026-08-08
25935,7322,2024-02-20,339,3,108.86,326.58,Cancelled,
25936,1680,2024-01-18,499,2,317.66,635.32,Completed,2024-01-20
25937,1353,2026-02-04,273,7,183.99,1287.93,Completed,2026-02-06
25938,7589,2025-11-12,226,2,379.10,758.20,Completed,2025-11-12
25939,5695,2025-05-13,301,6,282.48,1694.88,Completed,2025-05-17
25940,6198,2026-08-05,226,4,379.10,1516.40,Completed,2026-08-06
25941,4078,2025-06-08,108,3,224.63,673.89,Completed,2025-06-10
25942,4756,2022-08-21,105,4,343.28,1373.12,Cancelled,
25943,1938,2026-04-16,399,3,273.15,819.45,Completed,2026-04-18
25944,7884,2025-07-23,400,3,258.32,774.96,Completed,2025-07-24
25945,1162,2025-08-13,286,1,416.73,416.73,Completed,2025-08-15
25946,8583,2023-07-25,250,2,307.62,615.24,Completed,2023-07-27
25947,287,2025-03-20,408,8,14.17,113.36,Completed,2025-03-20
25948,3375,2025-12-17,20,3,48.54,145.62,Completed,2025-12-17
25949,3197,2026-06-21,308,2,415.07,830.14,Completed,2026-06-21
25950,37,2026-04-05,85,4,105.47,421.88,Completed,2026-04-07
25951,1000,2026-06-18,115,1,19.04,19.04,Completed,2026-06-22
25952,5651,2021-09-13,88,1,83.52,83.52,Completed,2021-09-14
25953,3650,2026-05-04,371,3,46.57,139.71,Completed,2026-05-08
25954,5905,2026-05-08,189,1,246.52,246.52,Completed,2026-05-08
25955,5922,2023-03-29,407,6,403.47,2420.82,Cancelled,
25956,170,2025-07-02,445,7,94.42,660.94,Pending,
25957,6427,2026-07-07,31,6,416.17,2497.02,Cancelled,
25958,7190,2025-06-24,383,5,310.90,1554.50,Completed,2025-06-25
25959,6560,2025-08-28,220,5,110.98,554.90,Completed,2025-08-30
25960,8625,2024-09-07,406,2,40.26,80.52,Completed,2024-09-10
25961,5028,2023-05-17,199,6,173.64,1041.84,Completed,2023-05-21
25962,677,2026-08-11,313,1,30.48,30.48,Completed,2026-08-14
25963,3319,2026-04-07,246,6,270.20,1621.20,Completed,2026-04-11
25964,3742,2026-06-05,420,2,112.96,225.92,Completed,2026-06-07
25965,7100,2026-06-29,191,3,216.75,650.25,Pending,
25966,604,2023-09-13,145,5,158.92,794.60,Completed,2023-09-16
25967,3651,2026-05-15,199,1,173.64,173.64,Completed,2026-05-15
25968,2563,2026-08-06,443,4,204.65,818.60,Pending,
25969,9013,2026-02-27,370,6,269.16,1614.96,Cancelled,
25970,1865,2026-05-06,111,6,65.39,392.34,Completed,2026-05-07
25971,6989,2025-06-13,23,3,103.64,310.92,Completed,2025-06-16
25972,3439,2025-09-03,170,4,325.43,1301.72,Cancelled,
25973,3752,2026-01-11,126,6,179.66,1077.96,Completed,2026-01-13
25974,6683,2023-11-09,29,6,211.35,1268.10,Completed,2023-11-10
25975,6658,2025-08-08,293,6,349.55,2097.30,Completed,2025-08-08
25976,9380,2024-08-11,34,1,315.12,315.12,Completed,2024-08-15
25977,473,2022-06-24,369,6,228.91,1373.46,Completed,2022-06-24
25978,4626,2026-08-04,184,4,299.67,1198.68,Completed,2026-08-06
25979,6290,2026-06-16,362,3,36.89,110.67,Completed,2026-06-19
25980,594,2025-09-24,369,5,228.91,1144.55,Pending,
25981,5864,2026-03-17,350,1,125.15,125.15,Cancelled,
25982,7349,2025-03-13,264,2,93.67,187.34,Completed,2025-03-17
25983,7616,2026-05-15,4,1,218.65,218.65,Completed,2026-05-17
25984,5234,2025-07-05,337,6,395.22,2371.32,Completed,2025-07-05
25985,3894,2026-05-13,226,5,379.10,1895.50,Pending,
25986,9447,2026-06-07,77,4,90.60,362.40,Completed,2026-06-08
25987,3347,2023-06-17,186,5,212.35,1061.75,Completed,2023-06-17
25988,6835,2021-04-09,13,2,304.54,609.08,Completed,2021-04-11
25989,5277,2024-08-22,84,4,414.58,1658.32,Completed,2024-08-22
25990,8626,2026-08-03,98,2,276.17,552.34,Completed,2026-08-07
25991,9657,2025-08-06,477,6,125.92,755.52,Completed,2025-08-06
25992,1987,2023-06-07,19,3,56.17,168.51,Cancelled,
25993,4203,2025-01-17,240,4,74.53,298.12,Completed,2025-01-20
25994,5183,2023-10-15,366,4,123.02,492.08,Cancelled,
25995,9637,2025-02-12,313,6,30.48,182.88,Completed,2025-02-15
25996,7878,2026-08-10,338,6,34.01,204.06,Completed,2026-08-14
25997,4695,2026-07-29,457,1,150.00,150.00,Completed,2026-07-29
25998,6474,2026-03-08,329,2,98.81,197.62,Cancelled,
25999,4435,2024-10-29,480,2,293.28,586.56,Pending,
26000,4783,2026-03-06,295,1,409.32,409.32,Completed,2026-03-09
26001,9064,2026-02-15,265,6,201.30,1207.80,Completed,2026-02-19
26002,7559,2026-05-09,443,5,204.65,1023.25,Completed,2026-05-10
26003,2841,2024-09-15,252,6,351.13,2106.78,Completed,2024-09-17
26004,7890,2025-06-11,478,4,356.79,1427.16,Pending,
26005,5613,2024-10-08,207,1,147.67,147.67,Completed,2024-10-12
26006,3756,2025-10-02,83,6,220.78,1324.68,Pending,
26007,3413,2025-08-22,402,3,156.70,470.10,Completed,2025-08-23
26008,58,2021-05-10,151,2,27.92,55.84,Completed,2021-05-13
26009,3987,2025-10-20,271,4,392.39,1569.56,Completed,2025-10-20
26010,429,2026-05-04,138,2,139.02,278.04,Completed,2026-05-04
26011,2298,2026-08-14,131,5,293.96,1469.80,Completed,2026-08-14
26012,7231,2026-04-24,52,5,179.77,898.85,Cancelled,
26013,5518,2022-08-05,134,4,401.33,1605.32,Completed,2022-08-09
26014,6236,2025-05-20,155,3,271.40,814.20,Completed,2025-05-24
26015,8779,2023-07-06,39,2,197.96,395.92,Completed,2023-07-07
26016,527,2024-10-30,66,5,295.04,1475.20,Completed,2024-10-30
26017,8845,2026-05-25,21,3,364.85,1094.55,Completed,2026-05-28
26018,3554,2026-06-21,327,2,236.61,473.22,Completed,2026-06-21
26019,5344,2026-03-28,373,4,240.15,960.60,Completed,2026-03-30
26020,4273,2026-02-03,232,3,117.23,351.69,Completed,2026-02-03
26021,8657,2026-04-15,275,4,296.81,1187.24,Completed,2026-04-15
26022,4665,2023-09-09,246,4,270.20,1080.80,Pending,
26023,6859,2021-09-30,356,5,19.98,99.90,Pending,
26024,1197,2022-09-03,92,8,203.02,1624.16,Completed,2022-09-03
26025,8459,2026-07-20,486,2,91.47,182.94,Completed,2026-07-20
26026,1964,2026-07-01,214,1,11.89,11.89,Completed,2026-07-04
26027,958,2024-04-18,324,5,222.55,1112.75,Completed,2024-04-21
26028,5320,2021-04-09,237,1,54.33,54.33,Completed,2021-04-10
26029,8455,2023-01-31,32,6,265.17,1591.02,Completed,2023-02-02
26030,6779,2024-01-22,248,5,192.52,962.60,Pending,
26031,6406,2025-09-10,142,2,33.51,67.02,Completed,2025-09-10
26032,8586,2024-08-13,217,2,81.29,162.58,Completed,2024-08-14
26033,7510,2026-03-24,449,3,133.61,400.83,Pending,
26034,6955,2021-08-08,34,1,315.12,315.12,Pending,
26035,4293,2025-12-28,135,5,339.09,1695.45,Completed,2025-12-30
26036,4277,2020-12-28,58,1,128.20,128.20,Completed,2021-01-01
26037,8911,2023-07-26,115,3,19.04,57.12,Completed,2023-07-28
26038,8775,2026-06-04,166,5,392.61,1963.05,Completed,2026-06-06
26039,1882,2024-12-20,154,6,144.59,867.54,Completed,2024-12-24
26040,4605,2026-04-29,215,5,243.91,1219.55,Completed,2026-05-03
26041,548,2023-09-08,447,8,330.85,2646.80,Completed,2023-09-11
26042,3652,2024-07-12,10,1,220.29,220.29,Completed,2024-07-13
26043,4822,2025-08-22,132,4,179.03,716.12,Completed,2025-08-23
26044,9503,2023-06-29,443,2,204.65,409.30,Cancelled,
26045,8315,2026-07-05,61,6,259.08,1554.48,Completed,2026-07-07
26046,6030,2026-05-24,418,2,73.38,146.76,Completed,2026-05-28
26047,191,2023-09-07,201,6,365.88,2195.28,Completed,2023-09-09
26048,9269,2024-11-02,196,5,11.51,57.55,Completed,2024-11-05
26049,5799,2025-12-21,4,1,218.65,218.65,Completed,2025-12-23
26050,78,2025-12-19,60,3,301.32,903.96,Completed,2025-12-20
26051,1684,2025-10-07,217,5,81.29,406.45,Completed,2025-10-11
26052,3894,2026-04-17,334,6,386.93,2321.58,Completed,2026-04-20
26053,9197,2022-12-05,219,2,36.28,72.56,Pending,
26054,1102,2024-01-29,74,7,61.16,428.12,Completed,2024-01-30
26055,8724,2020-05-30,93,5,411.79,2058.95,Cancelled,
26056,6046,2026-08-03,65,4,191.23,764.92,Cancelled,
26057,4416,2024-04-21,332,6,116.47,698.82,Completed,2024-04-24
26058,2484,2023-08-16,15,4,417.04,1668.16,Completed,2023-08-19
26059,2639,2026-05-30,154,1,144.59,144.59,Completed,2026-06-02
26060,6928,2026-04-22,233,3,16.51,49.53,Cancelled,
26061,4786,2025-01-09,494,6,380.80,2284.80,Completed,2025-01-09
26062,9303,2026-06-09,212,4,260.34,1041.36,Completed,2026-06-13
26063,9680,2021-10-26,258,5,369.13,1845.65,Completed,2021-10-30
26064,7092,2023-06-30,149,1,230.47,230.47,Completed,2023-07-03
26065,3458,2026-07-23,69,6,257.17,1543.02,Pending,
26066,3734,2023-02-08,449,2,133.61,267.22,Completed,2023-02-12
26067,1406,2024-09-05,445,8,94.42,755.36,Completed,2024-09-06
26068,1505,2024-12-31,95,3,105.42,316.26,Completed,2024-12-31
26069,1105,2022-02-06,9,1,271.32,271.32,Completed,2022-02-09
26070,5789,2025-10-18,122,6,74.12,444.72,Completed,2025-10-21
26071,9134,2021-08-11,258,4,369.13,1476.52,Completed,2021-08-11
26072,6840,2021-04-13,55,2,364.83,729.66,Completed,2021-04-13
26073,3221,2024-07-17,363,5,49.96,249.80,Completed,2024-07-19
26074,3246,2026-02-13,234,1,280.83,280.83,Cancelled,
26075,2166,2021-01-10,489,1,267.77,267.77,Completed,2021-01-11
26076,128,2026-02-13,228,3,269.30,807.90,Completed,2026-02-14
26077,5997,2023-07-24,220,1,110.98,110.98,Cancelled,
26078,9265,2021-10-19,418,1,73.38,73.38,Completed,2021-10-22
26079,8840,2026-07-11,404,1,97.91,97.91,Completed,2026-07-15
26080,2962,2023-10-14,446,5,255.93,1279.65,Completed,2023-10-14
26081,6206,2026-02-17,59,2,74.04,148.08,Completed,2026-02-18
26082,724,2026-07-05,29,1,211.35,211.35,Completed,2026-07-06
26083,2065,2022-12-31,90,4,238.36,953.44,Completed,2023-01-01
26084,8054,2024-08-19,68,1,171.46,171.46,Completed,2024-08-22
26085,9157,2021-02-27,358,4,287.89,1151.56,Completed,2021-03-02
26086,4770,2025-11-08,454,3,185.43,556.29,Pending,
26087,4854,2024-10-26,77,2,90.60,181.20,Pending,
26088,9566,2024-07-17,341,2,18.56,37.12,Completed,2024-07-17
26089,2302,2023-03-02,74,6,61.16,366.96,Completed,2023-03-04
26090,8922,2024-08-07,343,5,113.93,569.65,Pending,
26091,2660,2026-07-06,240,6,74.53,447.18,Completed,2026-07-09
26092,4728,2025-10-18,433,5,307.91,1539.55,Completed,2025-10-18
26093,7354,2025-05-23,52,6,179.77,1078.62,Completed,2025-05-25
26094,6313,2026-01-05,490,1,281.60,281.60,Completed,2026-01-09
26095,4620,2026-01-24,36,2,34.14,68.28,Completed,2026-01-25
26096,2166,2024-08-10,188,3,413.47,1240.41,Completed,2024-08-11
26097,2077,2024-02-20,500,1,158.40,158.40,Completed,2024-02-21
26098,2418,2026-04-23,294,3,378.86,1136.58,Completed,2026-04-25
26099,6088,2025-07-08,68,1,171.46,171.46,Cancelled,
26100,4510,2026-06-28,231,3,311.81,935.43,Completed,2026-07-02
26101,2840,2022-12-16,65,5,191.23,956.15,Completed,2022-12-20
26102,457,2024-04-05,167,2,151.77,303.54,Completed,2024-04-07
26103,8370,2026-03-21,128,4,381.19,1524.76,Completed,2026-03-21
26104,9336,2026-08-08,318,1,124.09,124.09,Completed,2026-08-09
26105,1226,2026-07-04,363,1,49.96,49.96,Completed,2026-07-08
26106,5842,2026-07-16,398,3,325.46,976.38,Completed,2026-07-16
26107,8376,2026-01-29,176,2,31.80,63.60,Completed,2026-01-31
26108,761,2023-03-21,424,2,83.16,166.32,Pending,
26109,754,2024-11-11,455,2,83.92,167.84,Completed,2024-11-11
26110,260,2026-01-08,94,1,57.74,57.74,Completed,2026-01-11
26111,7164,2025-11-26,285,6,176.20,1057.20,Completed,2025-11-30
26112,7495,2026-03-23,271,6,392.39,2354.34,Completed,2026-03-26
26113,9662,2026-03-21,299,5,273.66,1368.30,Completed,2026-03-23
26114,137,2024-12-11,448,6,349.51,2097.06,Completed,2024-12-15
26115,3207,2025-06-17,36,6,34.14,204.84,Cancelled,
26116,2928,2025-04-25,214,2,11.89,23.78,Cancelled,
26117,5669,2022-08-20,85,1,105.47,105.47,Completed,2022-08-24
26118,5659,2026-07-28,180,2,17.65,35.30,Completed,2026-07-30
26119,6696,2024-01-09,33,6,27.50,165.00,Completed,2024-01-11
26120,9256,2024-02-14,155,3,271.40,814.20,Completed,2024-02-17
26121,6519,2022-09-08,293,5,349.55,1747.75,Completed,2022-09-11
26122,942,2025-08-02,435,1,163.70,163.70,Completed,2025-08-03
26123,3534,2024-10-31,73,5,142.31,711.55,Completed,2024-10-31
26124,1139,2025-02-08,64,8,30.24,241.92,Completed,2025-02-09
26125,1011,2025-11-30,449,1,133.61,133.61,Completed,2025-12-04
26126,2686,2026-06-07,269,6,364.42,2186.52,Completed,2026-06-10
26127,2902,2023-01-28,48,4,306.67,1226.68,Completed,2023-02-01
26128,3753,2026-01-11,337,3,395.22,1185.66,Pending,
26129,3936,2025-12-22,45,1,160.62,160.62,Completed,2025-12-22
26130,3227,2025-08-16,184,6,299.67,1798.02,Completed,2025-08-20
26131,2404,2022-04-24,29,4,211.35,845.40,Pending,
26132,4924,2024-02-27,26,6,160.93,965.58,Completed,2024-03-02
26133,4738,2025-04-23,403,1,356.00,356.00,Completed,2025-04-25
26134,4674,2025-10-01,289,3,85.66,256.98,Completed,2025-10-04
26135,9424,2025-05-19,462,4,202.08,808.32,Completed,2025-05-19
26136,3356,2025-07-23,105,3,343.28,1029.84,Completed,2025-07-23
26137,8882,2026-05-11,69,5,257.17,1285.85,Pending,
26138,6084,2025-12-24,486,5,91.47,457.35,Completed,2025-12-27
26139,978,2024-11-11,282,8,144.54,1156.32,Completed,2024-11-14
26140,351,2026-05-31,368,8,18.41,147.28,Completed,2026-06-02
26141,2646,2024-09-13,210,4,246.75,987.00,Completed,2024-09-15
26142,5327,2025-08-22,256,5,73.58,367.90,Cancelled,
26143,2001,2026-07-29,55,4,364.83,1459.32,Completed,2026-07-30
26144,4797,2022-06-06,264,4,93.67,374.68,Completed,2022-06-10
26145,7533,2026-04-16,405,6,219.72,1318.32,Completed,2026-04-20
26146,644,2025-10-17,334,5,386.93,1934.65,Completed,2025-10-19
26147,1406,2026-02-04,100,6,18.66,111.96,Completed,2026-02-05
26148,2676,2024-08-04,487,4,167.95,671.80,Completed,2024-08-07
26149,3203,2024-05-13,151,1,27.92,27.92,Completed,2024-05-17
26150,5182,2025-11-23,141,1,325.44,325.44,Completed,2025-11-24
26151,7448,2026-04-17,99,5,196.32,981.60,Completed,2026-04-19
26152,781,2023-07-03,281,7,409.32,2865.24,Completed,2023-07-07
26153,9230,2026-01-30,200,5,13.83,69.15,Completed,2026-01-31
